Matrix_Size,N_Threads,Thread,Time
200,14,7,773
200,14,8,776
200,14,9,770
200,14,10,774
200,14,11,786
200,14,12,779
200,14,13,772
200,14,0,787
200,14,1,779
200,14,2,781
200,14,3,782
200,14,4,776
200,14,5,779
200,14,6,771
200,14,7,773
200,14,8,775
200,14,9,773
200,14,10,780
200,14,11,777
200,14,12,773
200,14,13,775
200,16,0,742
200,16,1,740
200,16,2,740
200,16,3,746
200,16,4,744
200,16,5,745
200,16,6,739
200,16,7,749
200,16,8,740
200,16,9,743
200,16,10,737
200,16,11,736
200,16,12,745
200,16,13,754
200,16,14,737
200,16,15,735
200,16,0,741
200,16,1,728
200,16,2,733
200,16,3,736
200,16,4,735
200,16,5,731
200,16,6,731
200,16,7,734
200,16,8,728
200,16,9,732
200,16,10,730
200,16,11,729
200,16,12,735
200,16,13,737
200,16,14,732
200,16,15,728
200,16,0,708
200,16,1,697
200,16,2,693
200,16,3,694
200,16,4,699
200,16,5,696
200,16,6,698
200,16,7,699
200,16,8,696
200,16,9,691
200,16,10,695
200,16,11,693
200,16,12,700
200,16,13,698
200,16,14,690
200,16,15,701
200,16,0,735
200,16,1,728
200,16,2,720
200,16,3,727
200,16,4,722
200,16,5,724
200,16,6,725
200,16,7,719
200,16,8,728
200,16,9,723
200,16,10,725
200,16,11,719
200,16,12,729
200,16,13,721
200,16,14,726
200,16,15,720
200,16,0,723
200,16,1,713
200,16,2,720
200,16,3,706
200,16,4,711
200,16,5,707
200,16,6,717
200,16,7,714
200,16,8,715
200,16,9,708
200,16,10,714
200,16,11,711
200,16,12,710
200,16,13,716
200,16,14,709
200,16,15,709
200,16,0,735
200,16,1,743
200,16,2,732
200,16,3,733
200,16,4,733
200,16,5,739
200,16,6,742
200,16,7,738
200,16,8,732
200,16,9,731
200,16,10,730
200,16,11,736
200,16,12,746
200,16,13,735
200,16,14,738
200,16,15,736
200,16,0,742
200,16,1,730
200,16,2,726
200,16,3,738
200,16,4,727
200,16,5,732
200,16,6,732
200,16,7,733
200,16,8,734
200,16,9,729
200,16,10,735
200,16,11,725
200,16,12,728
200,16,13,731
200,16,14,725
200,16,15,729
200,16,0,735
200,16,1,739
200,16,2,741
200,16,3,746
200,16,4,744
200,16,5,736
200,16,6,745
200,16,7,738
200,16,8,737
200,16,9,736
200,16,10,741
200,16,11,743
200,16,12,738
200,16,13,742
200,16,14,740
200,16,15,750
200,16,0,728
200,16,1,718
200,16,2,725
200,16,3,713
200,16,4,716
200,16,5,721
200,16,6,724
200,16,7,718
200,16,8,721
200,16,9,715
200,16,10,727
200,16,11,717
200,16,12,722
200,16,13,714
200,16,14,720
200,16,15,719
200,16,0,727
200,16,1,736
200,16,2,730
200,16,3,724
200,16,4,739
200,16,5,733
200,16,6,735
200,16,7,730
200,16,8,730
200,16,9,733
200,16,10,744
200,16,11,728
200,16,12,731
200,16,13,736
200,16,14,733
200,16,15,739
200,16,0,764
200,16,1,760
200,16,2,774
200,16,3,765
200,16,4,766
200,16,5,764
200,16,6,761
200,16,7,768
200,16,8,763
200,16,9,767
200,16,10,762
200,16,11,762
200,16,12,767
200,16,13,760
200,16,14,757
200,16,15,759
200,16,0,713
200,16,1,716
200,16,2,717
200,16,3,718
200,16,4,714
200,16,5,711
200,16,6,716
200,16,7,723
200,16,8,712
200,16,9,713
200,16,10,710
200,16,11,711
200,16,12,715
200,16,13,720
200,16,14,719
200,16,15,720
200,16,0,724
200,16,1,727
200,16,2,719
200,16,3,728
200,16,4,717
200,16,5,720
200,16,6,721
200,16,7,717
200,16,8,726
200,16,9,724
200,16,10,723
200,16,11,720
200,16,12,725
200,16,13,722
200,16,14,733
200,16,15,725
200,16,0,729
200,16,1,719
200,16,2,726
200,16,3,731
200,16,4,721
200,16,5,723
200,16,6,724
200,16,7,722
200,16,8,728
200,16,9,735
200,16,10,725
200,16,11,727
200,16,12,728
200,16,13,740
200,16,14,731
200,16,15,725
200,16,0,737
200,16,1,735
200,16,2,740
200,16,3,741
200,16,4,742
200,16,5,738
200,16,6,737
200,16,7,735
200,16,8,738
200,16,9,736
200,16,10,734
200,16,11,750
200,16,12,745
200,16,13,743
200,16,14,743
200,16,15,739
200,16,0,714
200,16,1,718
200,16,2,720
200,16,3,713
200,16,4,721
200,16,5,710
200,16,6,729
200,16,7,716
200,16,8,720
200,16,9,712
200,16,10,716
200,16,11,714
200,16,12,722
200,16,13,715
200,16,14,719
200,16,15,716
200,16,0,739
200,16,1,729
200,16,2,725
200,16,3,736
200,16,4,725
200,16,5,732
200,16,6,722
200,16,7,728
200,16,8,734
200,16,9,722
200,16,10,726
200,16,11,719
200,16,12,733
200,16,13,727
200,16,14,735
200,16,15,720
200,16,0,724
200,16,1,719
200,16,2,720
200,16,3,718
200,16,4,716
200,16,5,721
200,16,6,726
200,16,7,727
200,16,8,715
200,16,9,718
200,16,10,717
200,16,11,721
200,16,12,735
200,16,13,724
200,16,14,722
200,16,15,723
200,16,0,719
200,16,1,713
200,16,2,716
200,16,3,714
200,16,4,717
200,16,5,717
200,16,6,722
200,16,7,712
200,16,8,718
200,16,9,724
200,16,10,720
200,16,11,723
200,16,12,732
200,16,13,722
200,16,14,720
200,16,15,722
200,16,0,697
200,16,1,699
200,16,2,704
200,16,3,701
200,16,4,702
200,16,5,703
200,16,6,709
200,16,7,696
200,16,8,699
200,16,9,702
200,16,10,698
200,16,11,697
200,16,12,712
200,16,13,707
200,16,14,695
200,16,15,705
200,16,0,723
200,16,1,716
200,16,2,719
200,16,3,717
200,16,4,719
200,16,5,720
200,16,6,711
200,16,7,727
200,16,8,713
200,16,9,712
200,16,10,725
200,16,11,715
200,16,12,718
200,16,13,715
200,16,14,709
200,16,15,714
200,16,0,709
200,16,1,706
200,16,2,711
200,16,3,708
200,16,4,707
200,16,5,709
200,16,6,714
200,16,7,710
200,16,8,719
200,16,9,718
200,16,10,709
200,16,11,709
200,16,12,707
200,16,13,712
200,16,14,719
200,16,15,721
200,16,0,719
200,16,1,718
200,16,2,722
200,16,3,715
200,16,4,713
200,16,5,722
200,16,6,725
200,16,7,726
200,16,8,731
200,16,9,716
200,16,10,720
200,16,11,724
200,16,12,725
200,16,13,717
200,16,14,720
200,16,15,727
200,16,0,696
200,16,1,688
200,16,2,677
200,16,3,683
200,16,4,681
200,16,5,684
200,16,6,682
200,16,7,680
200,16,8,681
200,16,9,679
200,16,10,687
200,16,11,683
200,16,12,693
200,16,13,675
200,16,14,690
200,16,15,679
200,16,0,718
200,16,1,728
200,16,2,720
200,16,3,726
200,16,4,720
200,16,5,730
200,16,6,726
200,16,7,719
200,16,8,722
200,16,9,716
200,16,10,723
200,16,11,723
200,16,12,721
200,16,13,719
200,16,14,724
200,16,15,732
200,16,0,708
200,16,1,698
200,16,2,698
200,16,3,697
200,16,4,699
200,16,5,703
200,16,6,701
200,16,7,695
200,16,8,701
200,16,9,691
200,16,10,695
200,16,11,695
200,16,12,693
200,16,13,696
200,16,14,706
200,16,15,700
200,16,0,711
200,16,1,716
200,16,2,710
200,16,3,716
200,16,4,704
200,16,5,722
200,16,6,711
200,16,7,712
200,16,8,713
200,16,9,715
200,16,10,719
200,16,11,707
200,16,12,718
200,16,13,714
200,16,14,709
200,16,15,726
200,16,0,685
200,16,1,686
200,16,2,684
200,16,3,685
200,16,4,690
200,16,5,691
200,16,6,688
200,16,7,693
200,16,8,696
200,16,9,684
200,16,10,682
200,16,11,687
200,16,12,699
200,16,13,688
200,16,14,689
200,16,15,692
200,16,0,705
200,16,1,700
200,16,2,702
200,16,3,703
200,16,4,706
200,16,5,698
200,16,6,702
200,16,7,706
200,16,8,699
200,16,9,704
200,16,10,705
200,16,11,701
200,16,12,697
200,16,13,713
200,16,14,709
200,16,15,717
200,16,0,696
200,16,1,686
200,16,2,697
200,16,3,701
200,16,4,699
200,16,5,689
200,16,6,692
200,16,7,691
200,16,8,687
200,16,9,693
200,16,10,690
200,16,11,694
200,16,12,695
200,16,13,687
200,16,14,692
200,16,15,703
200,18,0,700
200,18,1,690
200,18,2,692
200,18,3,685
200,18,4,693
200,18,5,691
200,18,6,682
200,18,7,688
200,18,8,680
200,18,9,684
200,18,10,690
200,18,11,682
200,18,12,686
200,18,13,685
200,18,14,688
200,18,15,693
200,18,16,695
200,18,17,686
200,18,0,690
200,18,1,692
200,18,2,691
200,18,3,698
200,18,4,699
200,18,5,696
200,18,6,695
200,18,7,691
200,18,8,698
200,18,9,693
200,18,10,712
200,18,11,692
200,18,12,705
200,18,13,696
200,18,14,701
200,18,15,702
200,18,16,699
200,18,17,701
200,18,0,703
200,18,1,701
200,18,2,697
200,18,3,712
200,18,4,705
200,18,5,698
200,18,6,704
200,18,7,700
200,18,8,702
200,18,9,706
200,18,10,697
200,18,11,696
200,18,12,699
200,18,13,702
200,18,14,693
200,18,15,695
200,18,16,692
200,18,17,699
200,18,0,709
200,18,1,709
200,18,2,714
200,18,3,709
200,18,4,707
200,18,5,701
200,18,6,700
200,18,7,709
200,18,8,711
200,18,9,712
200,18,10,708
200,18,11,711
200,18,12,704
200,18,13,715
200,18,14,701
200,18,15,716
200,18,16,708
200,18,17,704
200,18,0,689
200,18,1,687
200,18,2,693
200,18,3,702
200,18,4,694
200,18,5,705
200,18,6,691
200,18,7,702
200,18,8,697
200,18,9,699
200,18,10,700
200,18,11,691
200,18,12,701
200,18,13,697
200,18,14,690
200,18,15,698
200,18,16,690
200,18,17,689
200,18,0,722
200,18,1,723
200,18,2,727
200,18,3,721
200,18,4,728
200,18,5,720
200,18,6,720
200,18,7,724
200,18,8,732
200,18,9,731
200,18,10,730
200,18,11,730
200,18,12,721
200,18,13,723
200,18,14,725
200,18,15,728
200,18,16,738
200,18,17,726
200,18,0,697
200,18,1,684
200,18,2,689
200,18,3,691
200,18,4,690
200,18,5,688
200,18,6,687
200,18,7,692
200,18,8,693
200,18,9,685
200,18,10,695
200,18,11,691
200,18,12,687
200,18,13,694
200,18,14,684
200,18,15,690
200,18,16,685
200,18,17,685
200,18,0,702
200,18,1,703
200,18,2,696
200,18,3,700
200,18,4,697
200,18,5,701
200,18,6,704
200,18,7,694
200,18,8,698
200,18,9,705
200,18,10,695
200,18,11,705
200,18,12,712
200,18,13,709
200,18,14,699
200,18,15,706
200,18,16,701
200,18,17,695
200,18,0,690
200,18,1,689
200,18,2,686
200,18,3,684
200,18,4,693
200,18,5,698
200,18,6,694
200,18,7,702
200,18,8,699
200,18,9,688
200,18,10,683
200,18,11,695
200,18,12,692
200,18,13,689
200,18,14,696
200,18,15,694
200,18,16,702
200,18,17,691
200,18,0,707
200,18,1,699
200,18,2,697
200,18,3,693
200,18,4,699
200,18,5,704
200,18,6,706
200,18,7,703
200,18,8,705
200,18,9,696
200,18,10,696
200,18,11,697
200,18,12,702
200,18,13,705
200,18,14,701
200,18,15,694
200,18,16,713
200,18,17,700
200,18,0,664
200,18,1,665
200,18,2,673
200,18,3,678
200,18,4,669
200,18,5,675
200,18,6,684
200,18,7,671
200,18,8,680
200,18,9,680
200,18,10,665
200,18,11,671
200,18,12,666
200,18,13,673
200,18,14,672
200,18,15,669
200,18,16,677
200,18,17,685
200,18,0,696
200,18,1,690
200,18,2,686
200,18,3,686
200,18,4,698
200,18,5,688
200,18,6,697
200,18,7,699
200,18,8,702
200,18,9,686
200,18,10,691
200,18,11,689
200,18,12,697
200,18,13,700
200,18,14,691
200,18,15,688
200,18,16,689
200,18,17,705
200,18,0,690
200,18,1,702
200,18,2,693
200,18,3,692
200,18,4,700
200,18,5,698
200,18,6,694
200,18,7,701
200,18,8,700
200,18,9,695
200,18,10,692
200,18,11,691
200,18,12,708
200,18,13,696
200,18,14,699
200,18,15,695
200,18,16,706
200,18,17,698
200,18,0,707
200,18,1,698
200,18,2,708
200,18,3,697
200,18,4,715
200,18,5,702
200,18,6,704
200,18,7,702
200,18,8,699
200,18,9,704
200,18,10,699
200,18,11,706
200,18,12,705
200,18,13,700
200,18,14,701
200,18,15,695
200,18,16,711
200,18,17,698
200,18,0,685
200,18,1,696
200,18,2,682
200,18,3,687
200,18,4,690
200,18,5,689
200,18,6,683
200,18,7,680
200,18,8,680
200,18,9,679
200,18,10,689
200,18,11,685
200,18,12,684
200,18,13,688
200,18,14,693
200,18,15,686
200,18,16,681
200,18,17,697
200,18,0,689
200,18,1,696
200,18,2,697
200,18,3,692
200,18,4,688
200,18,5,690
200,18,6,695
200,18,7,685
200,18,8,685
200,18,9,697
200,18,10,703
200,18,11,690
200,18,12,698
200,18,13,693
200,18,14,687
200,18,15,692
200,18,16,701
200,18,17,694
200,18,0,693
200,18,1,677
200,18,2,683
200,18,3,688
200,18,4,691
200,18,5,686
200,18,6,677
200,18,7,689
200,18,8,683
200,18,9,685
200,18,10,687
200,18,11,682
200,18,12,684
200,18,13,679
200,18,14,685
200,18,15,687
200,18,16,680
200,18,17,681
200,18,0,665
200,18,1,672
200,18,2,671
200,18,3,670
200,18,4,670
200,18,5,678
200,18,6,671
200,18,7,684
200,18,8,668
200,18,9,676
200,18,10,682
200,18,11,678
200,18,12,675
200,18,13,678
200,18,14,667
200,18,15,665
200,18,16,688
200,18,17,664
200,18,0,690
200,18,1,691
200,18,2,688
200,18,3,689
200,18,4,684
200,18,5,684
200,18,6,685
200,18,7,692
200,18,8,703
200,18,9,687
200,18,10,694
200,18,11,685
200,18,12,695
200,18,13,698
200,18,14,692
200,18,15,687
200,18,16,690
200,18,17,696
200,18,0,703
200,18,1,707
200,18,2,711
200,18,3,709
200,18,4,703
200,18,5,710
200,18,6,715
200,18,7,713
200,18,8,703
200,18,9,711
200,18,10,705
200,18,11,708
200,18,12,707
200,18,13,706
200,18,14,702
200,18,15,711
200,18,16,719
200,18,17,704
200,18,0,705
200,18,1,704
200,18,2,701
200,18,3,708
200,18,4,714
200,18,5,699
200,18,6,705
200,18,7,697
200,18,8,709
200,18,9,707
200,18,10,696
200,18,11,695
200,18,12,708
200,18,13,702
200,18,14,701
200,18,15,701
200,18,16,711
200,18,17,702
200,18,0,688
200,18,1,692
200,18,2,690
200,18,3,695
200,18,4,697
200,18,5,698
200,18,6,696
200,18,7,695
200,18,8,694
200,18,9,702
200,18,10,700
200,18,11,690
200,18,12,689
200,18,13,692
200,18,14,693
200,18,15,689
200,18,16,688
200,18,17,705
200,18,0,717
200,18,1,713
200,18,2,723
200,18,3,733
200,18,4,719
200,18,5,718
200,18,6,731
200,18,7,721
200,18,8,714
200,18,9,712
200,18,10,720
200,18,11,718
200,18,12,716
200,18,13,727
200,18,14,723
200,18,15,720
200,18,16,724
200,18,17,715
200,18,0,695
200,18,1,692
200,18,2,691
200,18,3,697
200,18,4,700
200,18,5,699
200,18,6,709
200,18,7,701
200,18,8,696
200,18,9,693
200,18,10,690
200,18,11,697
200,18,12,701
200,18,13,694
200,18,14,694
200,18,15,694
200,18,16,704
200,18,17,695
200,18,0,697
200,18,1,686
200,18,2,687
200,18,3,688
200,18,4,681
200,18,5,695
200,18,6,683
200,18,7,689
200,18,8,691
200,18,9,678
200,18,10,680
200,18,11,678
200,18,12,691
200,18,13,677
200,18,14,687
200,18,15,690
200,18,16,680
200,18,17,683
200,18,0,701
200,18,1,709
200,18,2,700
200,18,3,716
200,18,4,709
200,18,5,704
200,18,6,708
200,18,7,707
200,18,8,706
200,18,9,703
200,18,10,702
200,18,11,705
200,18,12,705
200,18,13,711
200,18,14,713
200,18,15,710
200,18,16,698
200,18,17,701
200,18,0,713
200,18,1,715
200,18,2,712
200,18,3,704
200,18,4,710
200,18,5,718
200,18,6,718
200,18,7,710
200,18,8,708
200,18,9,718
200,18,10,706
200,18,11,719
200,18,12,707
200,18,13,714
200,18,14,711
200,18,15,713
200,18,16,706
200,18,17,708
200,18,0,703
200,18,1,712
200,18,2,703
200,18,3,709
200,18,4,715
200,18,5,702
200,18,6,704
200,18,7,709
200,18,8,706
200,18,9,708
200,18,10,703
200,18,11,711
200,18,12,702
200,18,13,706
200,18,14,710
200,18,15,707
200,18,16,712
200,18,17,706
200,18,0,671
200,18,1,686
200,18,2,681
200,18,3,676
200,18,4,677
200,18,5,674
200,18,6,679
200,18,7,669
200,18,8,678
200,18,9,676
200,18,10,672
200,18,11,684
200,18,12,670
200,18,13,667
200,18,14,674
200,18,15,688
200,18,16,668
200,18,17,672
200,18,0,701
200,18,1,705
200,18,2,699
200,18,3,697
200,18,4,706
200,18,5,695
200,18,6,695
200,18,7,704
200,18,8,710
200,18,9,698
200,18,10,693
200,18,11,701
200,18,12,702
200,18,13,708
200,18,14,705
200,18,15,707
200,18,16,703
200,18,17,713
200,20,0,670
200,20,1,666
200,20,2,663
200,20,3,665
200,20,4,663
200,20,5,656
200,20,6,675
200,20,7,669
200,20,8,674
200,20,9,665
200,20,10,661
200,20,11,668
200,20,12,662
200,20,13,672
200,20,14,664
200,20,15,683
200,20,16,660
200,20,17,679
200,20,18,670
200,20,19,675
200,20,0,669
200,20,1,665
200,20,2,656
200,20,3,661
200,20,4,651
200,20,5,649
200,20,6,652
200,20,7,663
200,20,8,648
200,20,9,655
200,20,10,647
200,20,11,647
200,20,12,653
200,20,13,656
200,20,14,658
200,20,15,667
200,20,16,653
200,20,17,650
200,20,18,658
200,20,19,655
200,20,0,677
200,20,1,659
200,20,2,662
200,20,3,661
200,20,4,673
200,20,5,675
200,20,6,664
200,20,7,668
200,20,8,659
200,20,9,667
200,20,10,657
200,20,11,664
200,20,12,660
200,20,13,666
200,20,14,667
200,20,15,671
200,20,16,656
200,20,17,655
200,20,18,663
200,20,19,658
200,20,0,661
200,20,1,659
200,20,2,652
200,20,3,653
200,20,4,653
200,20,5,657
200,20,6,665
200,20,7,653
200,20,8,656
200,20,9,655
200,20,10,668
200,20,11,658
200,20,12,651
200,20,13,655
200,20,14,662
200,20,15,662
200,20,16,660
200,20,17,651
200,20,18,656
200,20,19,654
200,20,0,687
200,20,1,675
200,20,2,674
200,20,3,669
200,20,4,682
200,20,5,678
200,20,6,676
200,20,7,677
200,20,8,680
200,20,9,679
200,20,10,681
200,20,11,683
200,20,12,684
200,20,13,673
200,20,14,672
200,20,15,679
200,20,16,671
200,20,17,674
200,20,18,672
200,20,19,685
200,20,0,666
200,20,1,663
200,20,2,654
200,20,3,661
200,20,4,654
200,20,5,662
200,20,6,658
200,20,7,660
200,20,8,659
200,20,9,661
200,20,10,646
200,20,11,646
200,20,12,650
200,20,13,650
200,20,14,645
200,20,15,652
200,20,16,651
200,20,17,644
200,20,18,652
200,20,19,644
200,20,0,657
200,20,1,657
200,20,2,664
200,20,3,649
200,20,4,654
200,20,5,656
200,20,6,647
200,20,7,650
200,20,8,658
200,20,9,652
200,20,10,649
200,20,11,659
200,20,12,648
200,20,13,652
200,20,14,651
200,20,15,652
200,20,16,647
200,20,17,650
200,20,18,654
200,20,19,661
200,20,0,665
200,20,1,662
200,20,2,661
200,20,3,652
200,20,4,654
200,20,5,652
200,20,6,650
200,20,7,659
200,20,8,658
200,20,9,653
200,20,10,651
200,20,11,647
200,20,12,656
200,20,13,663
200,20,14,653
200,20,15,654
200,20,16,664
200,20,17,658
200,20,18,661
200,20,19,654
200,20,0,681
200,20,1,671
200,20,2,678
200,20,3,672
200,20,4,681
200,20,5,674
200,20,6,688
200,20,7,684
200,20,8,690
200,20,9,675
200,20,10,676
200,20,11,669
200,20,12,686
200,20,13,673
200,20,14,679
200,20,15,670
200,20,16,687
200,20,17,677
200,20,18,680
200,20,19,674
200,20,0,648
200,20,1,655
200,20,2,648
200,20,3,645
200,20,4,653
200,20,5,650
200,20,6,646
200,20,7,648
200,20,8,656
200,20,9,650
200,20,10,652
200,20,11,651
200,20,12,646
200,20,13,658
200,20,14,664
200,20,15,661
200,20,16,657
200,20,17,662
200,20,18,655
200,20,19,653
200,20,0,675
200,20,1,671
200,20,2,673
200,20,3,687
200,20,4,669
200,20,5,674
200,20,6,680
200,20,7,675
200,20,8,669
200,20,9,672
200,20,10,676
200,20,11,678
200,20,12,673
200,20,13,670
200,20,14,682
200,20,15,681
200,20,16,677
200,20,17,667
200,20,18,667
200,20,19,684
200,20,0,651
200,20,1,655
200,20,2,652
200,20,3,666
200,20,4,660
200,20,5,650
200,20,6,659
200,20,7,670
200,20,8,657
200,20,9,654
200,20,10,652
200,20,11,672
200,20,12,661
200,20,13,660
200,20,14,656
200,20,15,663
200,20,16,658
200,20,17,656
200,20,18,662
200,20,19,653
200,20,0,661
200,20,1,644
200,20,2,656
200,20,3,650
200,20,4,652
200,20,5,647
200,20,6,642
200,20,7,644
200,20,8,651
200,20,9,639
200,20,10,641
200,20,11,640
200,20,12,640
200,20,13,645
200,20,14,648
200,20,15,648
200,20,16,654
200,20,17,649
200,20,18,653
200,20,19,646
200,20,0,646
200,20,1,642
200,20,2,642
200,20,3,643
200,20,4,641
200,20,5,639
200,20,6,647
200,20,7,638
200,20,8,643
200,20,9,641
200,20,10,652
200,20,11,644
200,20,12,650
200,20,13,645
200,20,14,649
200,20,15,657
200,20,16,638
200,20,17,639
200,20,18,647
200,20,19,646
200,20,0,667
200,20,1,675
200,20,2,669
200,20,3,660
200,20,4,668
200,20,5,663
200,20,6,663
200,20,7,658
200,20,8,664
200,20,9,668
200,20,10,665
200,20,11,666
200,20,12,672
200,20,13,663
200,20,14,661
200,20,15,679
200,20,16,670
200,20,17,661
200,20,18,665
200,20,19,660
200,20,0,659
200,20,1,650
200,20,2,655
200,20,3,646
200,20,4,646
200,20,5,644
200,20,6,642
200,20,7,640
200,20,8,649
200,20,9,647
200,20,10,653
200,20,11,648
200,20,12,644
200,20,13,645
200,20,14,643
200,20,15,648
200,20,16,642
200,20,17,651
200,20,18,641
200,20,19,647
200,20,0,663
200,20,1,661
200,20,2,660
200,20,3,665
200,20,4,667
200,20,5,679
200,20,6,663
200,20,7,660
200,20,8,668
200,20,9,674
200,20,10,669
200,20,11,676
200,20,12,663
200,20,13,667
200,20,14,670
200,20,15,664
200,20,16,666
200,20,17,674
200,20,18,671
200,20,19,659
200,20,0,635
200,20,1,634
200,20,2,638
200,20,3,642
200,20,4,625
200,20,5,623
200,20,6,622
200,20,7,624
200,20,8,629
200,20,9,626
200,20,10,628
200,20,11,628
200,20,12,639
200,20,13,626
200,20,14,624
200,20,15,635
200,20,16,644
200,20,17,632
200,20,18,634
200,20,19,620
200,20,0,658
200,20,1,642
200,20,2,654
200,20,3,645
200,20,4,655
200,20,5,649
200,20,6,652
200,20,7,661
200,20,8,644
200,20,9,644
200,20,10,653
200,20,11,654
200,20,12,649
200,20,13,642
200,20,14,641
200,20,15,641
200,20,16,657
200,20,17,656
200,20,18,643
200,20,19,664
200,20,0,636
200,20,1,653
200,20,2,632
200,20,3,631
200,20,4,642
200,20,5,641
200,20,6,633
200,20,7,630
200,20,8,635
200,20,9,633
200,20,10,624
200,20,11,634
200,20,12,642
200,20,13,639
200,20,14,638
200,20,15,634
200,20,16,637
200,20,17,631
200,20,18,640
200,20,19,644
200,20,0,653
200,20,1,652
200,20,2,659
200,20,3,670
200,20,4,653
200,20,5,665
200,20,6,665
200,20,7,651
200,20,8,671
200,20,9,661
200,20,10,664
200,20,11,662
200,20,12,669
200,20,13,655
200,20,14,660
200,20,15,654
200,20,16,667
200,20,17,660
200,20,18,663
200,20,19,662
200,20,0,678
200,20,1,658
200,20,2,670
200,20,3,665
200,20,4,657
200,20,5,660
200,20,6,669
200,20,7,667
200,20,8,661
200,20,9,666
200,20,10,660
200,20,11,662
200,20,12,668
200,20,13,664
200,20,14,671
200,20,15,674
200,20,16,670
200,20,17,676
200,20,18,659
200,20,19,668
200,20,0,668
200,20,1,671
200,20,2,672
200,20,3,669
200,20,4,685
200,20,5,668
200,20,6,670
200,20,7,682
200,20,8,670
200,20,9,676
200,20,10,674
200,20,11,676
200,20,12,681
200,20,13,667
200,20,14,673
200,20,15,678
200,20,16,680
200,20,17,674
200,20,18,666
200,20,19,677
200,20,0,675
200,20,1,671
200,20,2,674
200,20,3,665
200,20,4,667
200,20,5,670
200,20,6,668
200,20,7,670
200,20,8,686
200,20,9,673
200,20,10,666
200,20,11,665
200,20,12,672
200,20,13,666
200,20,14,669
200,20,15,681
200,20,16,678
200,20,17,668
200,20,18,676
200,20,19,683
200,20,0,666
200,20,1,660
200,20,2,652
200,20,3,646
200,20,4,656
200,20,5,656
200,20,6,651
200,20,7,657
200,20,8,665
200,20,9,649
200,20,10,668
200,20,11,662
200,20,12,658
200,20,13,655
200,20,14,652
200,20,15,653
200,20,16,662
200,20,17,651
200,20,18,649
200,20,19,647
200,20,0,666
200,20,1,651
200,20,2,674
200,20,3,661
200,20,4,677
200,20,5,661
200,20,6,662
200,20,7,665
200,20,8,650
200,20,9,667
200,20,10,670
200,20,11,668
200,20,12,671
200,20,13,664
200,20,14,668
200,20,15,663
200,20,16,662
200,20,17,649
200,20,18,650
200,20,19,668
200,20,0,658
200,20,1,652
200,20,2,646
200,20,3,639
200,20,4,656
200,20,5,650
200,20,6,639
200,20,7,642
200,20,8,642
200,20,9,650
200,20,10,644
200,20,11,648
200,20,12,648
200,20,13,642
200,20,14,653
200,20,15,650
200,20,16,646
200,20,17,645
200,20,18,642
200,20,19,644
200,20,0,664
200,20,1,660
200,20,2,656
200,20,3,653
200,20,4,643
200,20,5,648
200,20,6,657
200,20,7,652
200,20,8,647
200,20,9,650
200,20,10,658
200,20,11,651
200,20,12,650
200,20,13,646
200,20,14,652
200,20,15,648
200,20,16,654
200,20,17,654
200,20,18,647
200,20,19,659
200,20,0,653
200,20,1,651
200,20,2,664
200,20,3,640
200,20,4,655
200,20,5,656
200,20,6,649
200,20,7,655
200,20,8,659
200,20,9,653
200,20,10,668
200,20,11,651
200,20,12,650
200,20,13,661
200,20,14,654
200,20,15,659
200,20,16,650
200,20,17,641
200,20,18,638
200,20,19,658
200,20,0,652
200,20,1,656
200,20,2,657
200,20,3,648
200,20,4,652
200,20,5,657
200,20,6,653
200,20,7,663
200,20,8,647
200,20,9,651
200,20,10,662
200,20,11,648
200,20,12,651
200,20,13,649
200,20,14,644
200,20,15,661
200,20,16,662
200,20,17,650
200,20,18,647
200,20,19,659
300,2,0,15229
300,2,1,15225
300,2,0,15185
300,2,1,15185
300,2,0,15235
300,2,1,15233
300,2,0,15180
300,2,1,15180
300,2,0,15228
300,2,1,15228
300,2,0,15179
300,2,1,15178
300,2,0,15243
300,2,1,15242
300,2,0,15202
300,2,1,15202
300,2,0,15181
300,2,1,15180
300,2,0,15578
300,2,1,15578
300,2,0,15187
300,2,1,15188
300,2,0,15252
300,2,1,15252
300,2,0,15180
300,2,1,15179
300,2,0,15175
300,2,1,15175
300,2,0,15228
300,2,1,15228
300,2,0,15186
300,2,1,15187
300,2,0,15210
300,2,1,15209
300,2,0,15175
300,2,1,15174
300,2,0,15183
300,2,1,15184
300,2,0,15273
300,2,1,15272
300,2,0,15234
300,2,1,15233
300,2,0,15276
300,2,1,15276
300,2,0,15257
300,2,1,15259
300,2,0,15193
300,2,1,15193
300,2,0,15212
300,2,1,15210
300,2,0,15236
300,2,1,15235
300,2,0,15219
300,2,1,15219
300,2,0,15299
300,2,1,15300
300,2,0,15177
300,2,1,15178
300,2,0,15232
300,2,1,15231
300,4,0,7717
300,4,1,7714
300,4,2,7715
300,4,3,7716
300,4,0,7727
300,4,1,7726
300,4,2,7725
300,4,3,7726
300,4,0,7735
300,4,1,7735
300,4,2,7736
300,4,3,7737
300,4,0,7743
300,4,1,7741
300,4,2,7741
300,4,3,7740
300,4,0,7723
300,4,1,7724
300,4,2,7723
300,4,3,7725
300,4,0,7877
300,4,1,7878
300,4,2,7876
300,4,3,7882
300,4,0,7742
300,4,1,7740
